#taxon_id	STRING_type	STRING_name_compact	official_name_NCBI	domain
5514	core	Fusarium sporotrichioides	Fusarium sporotrichioides	Eukaryotes
5539	core	Scytalidium lignicola	Scytalidium lignicola	Eukaryotes
5599	core	Alternaria alternata	Alternaria alternata	Eukaryotes
5601	periphery	Phialophora americana	Phialophora americana	Eukaryotes
5627	core	Grifola frondosa	Grifola frondosa	Eukaryotes
5643	periphery	Trametes cinnabarina	Trametes cinnabarina	Eukaryotes
5660	periphery	Leishmania braziliensis	Leishmania braziliensis	Eukaryotes
5664	core	Leishmania major	Leishmania major	Eukaryotes
5671	periphery	Leishmania infantum	Leishmania infantum	Eukaryotes
5722	core	Trichomonas vaginalis	Trichomonas vaginalis	Eukaryotes
5759	core	Entamoeba histolytica	Entamoeba histolytica	Eukaryotes
5762	core	Naegleria gruberi	Naegleria gruberi	Eukaryotes
5786	periphery	Dictyostelium purpureum	Dictyostelium purpureum	Eukaryotes
5823	core	Plasmodium berghei	Plasmodium berghei ANKA	Eukaryotes
5851	periphery	Plasmodium knowlesi	Plasmodium knowlesi strain H	Eukaryotes
5865	core	Babesia bovis	Babesia bovis	Eukaryotes
5866	periphery	Babesia bigemina	Babesia bigemina	Eukaryotes
5874	periphery	Theileria annulata	Theileria annulata	Eukaryotes
5875	periphery	Theileria parva	Theileria parva	Eukaryotes
5888	core	Paramecium tetraurelia	Paramecium tetraurelia	Eukaryotes
6182	periphery	Schistosoma japonicum	Schistosoma japonicum	Eukaryotes
6183	core	Schistosoma mansoni	Schistosoma mansoni	Eukaryotes
6184	periphery	Schistosoma bovis	Schistosoma bovis	Eukaryotes
6185	periphery	Schistosoma haematobium	Schistosoma haematobium	Eukaryotes
6186	periphery	Schistosoma curassoni	Schistosoma curassoni	Eukaryotes
6188	periphery	Schistosoma rodhaini	Schistosoma rodhaini	Eukaryotes
6198	periphery	Opisthorchis viverrini	Opisthorchis viverrini	Eukaryotes
6205	periphery	Hydatigera taeniaeformis	Hydatigera taeniaeformis	Eukaryotes
6210	core	Echinococcus granulosus	Echinococcus granulosus	Eukaryotes
6211	periphery	Echinococcus multilocularis	Echinococcus multilocularis	Eukaryotes
6216	periphery	Hymenolepis diminuta	Hymenolepis diminuta	Eukaryotes
6238	periphery	Caenorhabditis briggsae	Caenorhabditis briggsae	Eukaryotes
6239	core	Caenorhabditis elegans	Caenorhabditis elegans	Eukaryotes
6248	core	Strongyloides stercoralis	Strongyloides stercoralis	Eukaryotes
6265	periphery	Toxocara canis	Toxocara canis	Eukaryotes
6277	periphery	Acanthocheilonema viteae	Acanthocheilonema viteae	Eukaryotes
6279	core	Brugia malayi	Brugia malayi	Eukaryotes
6280	periphery	Brugia pahangi	Brugia pahangi	Eukaryotes
6282	periphery	Onchocerca volvulus	Onchocerca volvulus	Eukaryotes
6290	periphery	Haemonchus placei	Haemonchus placei	Eukaryotes
6293	periphery	Wuchereria bancrofti	Wuchereria bancrofti	Eukaryotes
6313	periphery	Angiostrongylus cantonensis	Angiostrongylus cantonensis	Eukaryotes
6334	core	Trichinella spiralis	Trichinella spiralis	Eukaryotes
6335	periphery	Trichinella nativa	Trichinella nativa	Eukaryotes
6336	periphery	Trichinella nelsoni	Trichinella nelsoni	Eukaryotes
6337	periphery	Trichinella pseudospiralis	Trichinella pseudospiralis	Eukaryotes
6412	core	Helobdella robusta	Helobdella robusta	Eukaryotes
6526	core	Biomphalaria glabrata	Biomphalaria glabrata	Eukaryotes
6573	core	Mizuhopecten yessoensis	Mizuhopecten yessoensis	Eukaryotes
6669	periphery	Daphnia pulex	Daphnia pulex	Eukaryotes
6689	core	Penaeus vannamei	Penaeus vannamei	Eukaryotes
6832	core	Tigriopus californicus	Tigriopus californicus	Eukaryotes
6945	core	Ixodes scapularis	Ixodes scapularis	Eukaryotes
6973	core	Blattella germanica	Blattella germanica	Eukaryotes
7029	core	Acyrthosiphon pisum	Acyrthosiphon pisum	Eukaryotes
7070	core	Tribolium castaneum	Tribolium castaneum	Eukaryotes
7091	core	Bombyx mori	Bombyx mori	Eukaryotes
7102	periphery	Heliothis virescens	Heliothis virescens	Eukaryotes
7159	core	Aedes aegypti	Aedes aegypti	Eukaryotes
7160	periphery	Aedes albopictus	Aedes albopictus	Eukaryotes
7165	core	Anopheles gambiae	Anopheles gambiae	Eukaryotes
7167	periphery	Anopheles albimanus	Anopheles albimanus	Eukaryotes
7168	periphery	Anopheles dirus	Anopheles dirus	Eukaryotes
7176	periphery	Culex quinquefasciatus	Culex quinquefasciatus	Eukaryotes
7209	periphery	Loa loa	Loa loa	Eukaryotes
7217	periphery	Drosophila ananassae	Drosophila ananassae	Eukaryotes
7222	periphery	Drosophila grimshawi	Drosophila grimshawi	Eukaryotes
7227	core	Drosophila melanogaster	Drosophila melanogaster	Eukaryotes
7232	periphery	Drosophila navojoa	Drosophila navojoa	Eukaryotes
7234	periphery	Drosophila persimilis	Drosophila persimilis	Eukaryotes
7238	periphery	Drosophila sechellia	Drosophila sechellia	Eukaryotes
7240	periphery	Drosophila simulans	Drosophila simulans	Eukaryotes
7244	periphery	Drosophila virilis	Drosophila virilis	Eukaryotes
7260	periphery	Drosophila willistoni	Drosophila willistoni	Eukaryotes
7266	periphery	Drosophila guanche	Drosophila guanche	Eukaryotes
7370	periphery	Musca domestica	Musca domestica	Eukaryotes
7375	periphery	Lucilia cuprina	Lucilia cuprina	Eukaryotes
7395	periphery	Glossina austeni	Glossina austeni	Eukaryotes
7398	periphery	Glossina pallidipes	Glossina pallidipes	Eukaryotes
7425	periphery	Nasonia vitripennis	Nasonia vitripennis	Eukaryotes
7460	core	Apis mellifera	Apis mellifera	Eukaryotes
7574	core	Lingula anatina	Lingula anatina	Eukaryotes
7668	core	Strongylocentrotus purpuratus	Strongylocentrotus purpuratus	Eukaryotes
7719	core	Ciona intestinalis	Ciona intestinalis	Eukaryotes
7739	core	Branchiostoma floridae	Branchiostoma floridae	Eukaryotes
7757	core	Petromyzon marinus	Petromyzon marinus	Eukaryotes
7764	periphery	Eptatretus burgeri	Eptatretus burgeri	Eukaryotes
7868	core	Callorhinchus milii	Callorhinchus milii	Eukaryotes
7897	core	Latimeria chalumnae	Latimeria chalumnae	Eukaryotes
7918	core	Lepisosteus oculatus	Lepisosteus oculatus	Eukaryotes
7950	core	Clupea harengus	Clupea harengus	Eukaryotes
7955	core	Danio rerio	Danio rerio	Eukaryotes
7994	periphery	Astyanax mexicanus	Astyanax mexicanus	Eukaryotes
7998	periphery	Ictalurus punctatus	Ictalurus punctatus	Eukaryotes
8005	periphery	Electrophorus electricus	Electrophorus electricus	Eukaryotes
8010	periphery	Esox lucius	Esox lucius	Eukaryotes
8022	core	Oncorhynchus mykiss	Oncorhynchus mykiss	Eukaryotes
8030	periphery	Salmo salar	Salmo salar	Eukaryotes
8032	periphery	Salmo trutta	Salmo trutta	Eukaryotes
8049	core	Gadus morhua	Gadus morhua	Eukaryotes
8078	core	Fundulus heteroclitus	Fundulus heteroclitus	Eukaryotes
8081	core	Poecilia reticulata	Poecilia reticulata	Eukaryotes
8083	periphery	Xiphophorus maculatus	Xiphophorus maculatus	Eukaryotes
8090	core	Oryzias latipes	Oryzias latipes	Eukaryotes
8128	core	Oreochromis niloticus	Oreochromis niloticus	Eukaryotes
8153	periphery	Haplochromis burtoni	Haplochromis burtoni	Eukaryotes
8154	periphery	Astatotilapia calliptera	Astatotilapia calliptera	Eukaryotes
8167	periphery	Perca flavescens	Perca flavescens	Eukaryotes
8175	core	Sparus aurata	Sparus aurata	Eukaryotes
8187	core	Lates calcarifer	Lates calcarifer	Eukaryotes
8355	core	Xenopus laevis	Xenopus laevis	Eukaryotes
8364	periphery	Xenopus tropicalis	Xenopus tropicalis	Eukaryotes
8469	core	Chelonia mydas	Chelonia mydas	Eukaryotes
8478	periphery	Chrysemys picta	Chrysemys picta bellii	Eukaryotes
8496	core	Alligator mississippiensis	Alligator mississippiensis	Eukaryotes
8502	periphery	Crocodylus porosus	Crocodylus porosus	Eukaryotes
8508	periphery	Sphenodon punctatus	Sphenodon punctatus	Eukaryotes
8663	periphery	Notechis scutatus	Notechis scutatus	Eukaryotes
8673	periphery	Pseudonaja textilis	Pseudonaja textilis	Eukaryotes
8790	core	Dromaius novaehollandiae	Dromaius novaehollandiae	Eukaryotes
8823	periphery	Apteryx haastii	Apteryx haastii	Eukaryotes
8824	periphery	Apteryx owenii	Apteryx owenii	Eukaryotes
8840	core	Anas platyrhynchos	Anas platyrhynchos platyrhynchos	Eukaryotes
8845	periphery	Anser cygnoides	Anser cygnoides	Eukaryotes
8932	core	Columba livia	Columba livia	Eukaryotes
8996	periphery	Numida meleagris	Numida meleagris	Eukaryotes
9009	periphery	Callipepla squamata	Callipepla squamata	Eukaryotes
9014	periphery	Colinus virginianus	Colinus virginianus	Eukaryotes
9031	core	Gallus gallus	Gallus gallus	Eukaryotes
9049	periphery	Pavo cristatus	Pavo cristatus	Eukaryotes
9054	periphery	Phasianus colchicus	Phasianus colchicus	Eukaryotes
9089	periphery	Chrysolophus pictus	Chrysolophus pictus	Eukaryotes
9103	periphery	Meleagris gallopavo	Meleagris gallopavo	Eukaryotes
9135	periphery	Serinus canaria	Serinus canaria	Eukaryotes
9157	periphery	Parus major	Parus major	Eukaryotes
9233	periphery	Aptenodytes forsteri	Aptenodytes forsteri	Eukaryotes
9238	core	Pygoscelis adeliae	Pygoscelis adeliae	Eukaryotes
9244	core	Calypte anna	Calypte anna	Eukaryotes
9258	core	Ornithorhynchus anatinus	Ornithorhynchus anatinus	Eukaryotes
9305	periphery	Sarcophilus harrisii	Sarcophilus harrisii	Eukaryotes
9315	periphery	Notamacropus eugenii	Notamacropus eugenii	Eukaryotes
9358	periphery	Choloepus hoffmanni	Choloepus hoffmanni	Eukaryotes
9361	periphery	Dasypus novemcinctus	Dasypus novemcinctus	Eukaryotes
9365	core	Erinaceus europaeus	Erinaceus europaeus	Eukaryotes
9371	periphery	Echinops telfairi	Echinops telfairi	Eukaryotes
9402	periphery	Pteropus alecto	Pteropus alecto	Eukaryotes
9483	core	Callithrix jacchus	Callithrix jacchus	Eukaryotes
9516	periphery	Cebus capucinus	Cebus capucinus	Eukaryotes
9531	periphery	Cercocebus atys	Cercocebus atys	Eukaryotes
9541	periphery	Macaca fascicularis	Macaca fascicularis	Eukaryotes
9544	core	Macaca mulatta	Macaca mulatta	Eukaryotes
9545	periphery	Macaca nemestrina	Macaca nemestrina	Eukaryotes
9555	periphery	Papio anubis	Papio anubis	Eukaryotes
9565	periphery	Theropithecus gelada	Theropithecus gelada	Eukaryotes
9568	periphery	Mandrillus leucophaeus	Mandrillus leucophaeus	Eukaryotes
9593	periphery	Gorilla gorilla	Gorilla gorilla	Eukaryotes
9597	periphery	Pan paniscus	Pan paniscus	Eukaryotes
9598	periphery	Pan troglodytes	Pan troglodytes	Eukaryotes
9601	periphery	Pongo abelii	Pongo abelii	Eukaryotes
9606	core	Homo sapiens	Homo sapiens	Eukaryotes
9615	core	Canis lupus familiaris	Canis lupus familiaris	Eukaryotes
9627	periphery	Vulpes vulpes	Vulpes vulpes	Eukaryotes
9643	periphery	Ursus americanus	Ursus americanus	Eukaryotes
9646	periphery	Ailuropoda melanoleuca	Ailuropoda melanoleuca	Eukaryotes
9669	core	Mustela putorius	Mustela putorius furo	Eukaryotes
9685	core	Felis catus	Felis catus	Eukaryotes
9691	periphery	Panthera pardus	Panthera pardus	Eukaryotes
9708	core	Odobenus rosmarus	Odobenus rosmarus divergens	Eukaryotes
9713	core	Leptonychotes weddellii	Leptonychotes weddellii	Eukaryotes
9739	core	Tursiops truncatus	Tursiops truncatus	Eukaryotes
9749	periphery	Delphinapterus leucas	Delphinapterus leucas	Eukaryotes
9755	periphery	Physeter catodon	Physeter catodon	Eukaryotes
9785	core	Loxodonta africana	Loxodonta africana	Eukaryotes
9796	core	Equus caballus	Equus caballus	Eukaryotes
9813	periphery	Procavia capensis	Procavia capensis	Eukaryotes
9823	core	Sus scrofa	Sus scrofa	Eukaryotes
9838	core	Camelus dromedarius	Camelus dromedarius	Eukaryotes
9913	core	Bos taurus	Bos taurus	Eukaryotes
9925	periphery	Capra hircus	Capra hircus	Eukaryotes
9940	periphery	Ovis aries	Ovis aries	Eukaryotes
9978	periphery	Ochotona princeps	Ochotona princeps	Eukaryotes
9986	core	Oryctolagus cuniculus	Oryctolagus cuniculus	Eukaryotes
9994	periphery	Marmota marmota	Marmota marmota marmota	Eukaryotes
9999	periphery	Urocitellus parryii	Urocitellus parryii	Eukaryotes
10020	periphery	Dipodomys ordii	Dipodomys ordii	Eukaryotes
10029	periphery	Cricetulus griseus	Cricetulus griseus	Eukaryotes
10036	periphery	Mesocricetus auratus	Mesocricetus auratus	Eukaryotes
10047	periphery	Meriones unguiculatus	Meriones unguiculatus	Eukaryotes
10089	periphery	Mus caroli	Mus caroli	Eukaryotes
10090	core	Mus musculus	Mus musculus	Eukaryotes
10093	periphery	Mus pahari	Mus pahari	Eukaryotes
10096	periphery	Mus spretus	Mus spretus	Eukaryotes
10103	periphery	Mus spicilegus	Mus spicilegus	Eukaryotes
10116	periphery	Rattus norvegicus	Rattus norvegicus	Eukaryotes
10141	core	Cavia porcellus	Cavia porcellus	Eukaryotes
10160	periphery	Octodon degus	Octodon degus	Eukaryotes
10181	periphery	Heterocephalus glaber	Heterocephalus glaber	Eukaryotes
10195	core	Brachionus plicatilis	Brachionus plicatilis	Eukaryotes
10228	core	Trichoplax adhaerens	Trichoplax adhaerens	Eukaryotes
12930	periphery	Amazona aestiva	Amazona aestiva	Eukaryotes
12957	periphery	Atta cephalotes	Atta cephalotes	Eukaryotes
13035	core	Dactylococcopsis salina	Dactylococcopsis salina PCC 8305	Bacteria
13146	core	Melopsittacus undulatus	Melopsittacus undulatus	Eukaryotes
13249	core	Rhodnius prolixus	Rhodnius prolixus	Eukaryotes
13291	core	Tilletia controversa	Tilletia controversa	Eukaryotes
13333	core	Amborella trichopoda	Amborella trichopoda	Eukaryotes
13347	core	Armadillidium vulgare	Armadillidium vulgare	Eukaryotes
13370	periphery	Brettanomyces naardenensis	Brettanomyces naardenensis	Eukaryotes
13616	periphery	Monodelphis domestica	Monodelphis domestica	Eukaryotes
13689	periphery	Sphingomonas paucimobilis	Sphingomonas paucimobilis	Bacteria
13690	core	Sphingobium yanoikuyae	Sphingobium yanoikuyae	Bacteria
13706	core	Syncephalastrum racemosum	Syncephalastrum racemosum	Eukaryotes
13735	periphery	Pelodiscus sinensis	Pelodiscus sinensis	Eukaryotes
15368	periphery	Brachypodium distachyon	Brachypodium distachyon	Eukaryotes
22663	periphery	Punica granatum	Punica granatum	Eukaryotes
27334	core	Penicillium expansum	Penicillium expansum	Eukaryotes
27342	core	Schizopora paradoxa	Schizopora paradoxa	Eukaryotes
27349	core	Puccinia sorghi	Puccinia sorghi	Eukaryotes
27687	core	Erpetoichthys calabaricus	Erpetoichthys calabaricus	Eukaryotes
27835	core	Nippostrongylus brasiliensis	Nippostrongylus brasiliensis	Eukaryotes
28026	periphery	Bifidobacterium pseudocatenulatum	Bifidobacterium pseudocatenulatum	Bacteria
28028	periphery	Corynebacterium flavescens	Corynebacterium flavescens	Bacteria
28034	core	Sulfobacillus thermosulfidooxidans	Sulfobacillus thermosulfidooxidans	Bacteria
28035	periphery	Staphylococcus lugdunensis	Staphylococcus lugdunensis	Bacteria
28038	core	Lactobacillus curvatus	Lactobacillus curvatus	Bacteria
28042	core	Saccharopolyspora rectivirgula	Saccharopolyspora rectivirgula	Bacteria
28045	periphery	Mycobacterium celatum	Mycobacterium celatum	Bacteria
28047	periphery	Mycolicibacterium confluentis	Mycolicibacterium confluentis	Bacteria
28052	core	Lachnospira pectinoschiza	Lachnospira pectinoschiza	Bacteria
28066	core	Rhodoferax fermentans	Rhodoferax fermentans	Bacteria
28072	periphery	Nostoc sp. PCC7524	Nostoc sp. PCC 7524	Bacteria
28082	core	Legionella anisa	Legionella anisa	Bacteria
28083	periphery	Legionella birminghamensis	Legionella birminghamensis	Bacteria
28084	periphery	Legionella cherrii	Legionella cherrii	Bacteria
28085	periphery	Legionella cincinnatiensis	Legionella cincinnatiensis	Bacteria
28087	periphery	Legionella sainthelensi	Legionella sainthelensi	Bacteria
28090	periphery	Acinetobacter lwoffii	Acinetobacter lwoffii	Bacteria
28091	periphery	Neisseria weaveri	Neisseria weaveri	Bacteria
28092	core	Robbsia andropogonis	Robbsia andropogonis	Bacteria
28094	core	Trinickia caryophylli	Trinickia caryophylli	Bacteria
28099	periphery	Agrobacterium rubi	Agrobacterium rubi	Bacteria
28108	core	Alteromonas macleodii	Alteromonas macleodii	Bacteria
28110	core	Francisella philomiragia	Francisella philomiragia	Bacteria
28115	periphery	Porphyromonas macacae	Porphyromonas macacae	Bacteria
28116	core	Bacteroides ovatus	Bacteroides ovatus	Bacteria
28117	core	Alistipes putredinis	Alistipes putredinis	Bacteria
28122	periphery	Fibrobacter intestinalis	Fibrobacter intestinalis	Bacteria
28125	periphery	Prevotella bivia	Prevotella bivia	Bacteria
28128	periphery	Prevotella corporis	Prevotella corporis	Bacteria
28131	core	Prevotella intermedia	Prevotella intermedia	Bacteria
28134	periphery	Prevotella oralis	Prevotella oralis	Bacteria
28136	periphery	Prevotella oulorum	Prevotella oulorum	Bacteria
28141	core	Cronobacter sakazakii	Cronobacter sakazakii	Bacteria
28152	periphery	Yersinia kristensenii	Yersinia kristensenii	Bacteria
28173	periphery	Vibrio nigripulchritudo	Vibrio nigripulchritudo	Bacteria
28176	periphery	Photodesmus katoptron	Candidatus Photodesmus katoptron	Bacteria
28181	core	Magnetovibrio blakemorei	Magnetovibrio blakemorei	Bacteria
28182	core	Leptospira noguchii	Leptospira noguchii	Bacteria
28189	periphery	Capnocytophaga cynodegmi	Capnocytophaga cynodegmi	Bacteria
28198	core	Arcobacter cryaerophilus	Arcobacter cryaerophilus	Bacteria
28200	periphery	Arcobacter skirrowii	Arcobacter skirrowii	Bacteria
28230	periphery	Carnobacterium alterfunditum	Carnobacterium alterfunditum	Bacteria
28234	core	Geotoga petraea	Geotoga petraea	Bacteria
28258	core	Cobetia marina	Cobetia marina	Bacteria
28377	core	Anolis carolinensis	Anolis carolinensis	Eukaryotes
28442	core	Haloarcula vallismortis	Haloarcula vallismortis	Archaea
28444	core	Herbidospora cretacea	Herbidospora cretacea	Bacteria
28445	periphery	Mycobacterium intermedium	Mycobacterium intermedium	Bacteria
28452	periphery	Leptospira alstonii	Leptospira alstonii	Bacteria
28573	core	Talaromyces islandicus	Talaromyces islandicus	Eukaryotes
28743	periphery	Cyprinodon variegatus	Cyprinodon variegatus	Eukaryotes
28885	core	Hydrogenovibrio marinus	Hydrogenovibrio marinus	Bacteria
28892	periphery	Methanofollis liminatans	Methanofollis liminatans DSM 4140	Archaea
28898	periphery	Campylobacter helveticus	Campylobacter helveticus	Bacteria
28903	core	Mycoplasma bovis	Mycoplasma bovis	Bacteria
29073	core	Ursus maritimus	Ursus maritimus	Eukaryotes
29088	periphery	Neomonachus schauinslandi	Neomonachus schauinslandi	Eukaryotes
29139	periphery	Vombatus ursinus	Vombatus ursinus	Eukaryotes
29170	periphery	Ancylostoma caninum	Ancylostoma caninum	Eukaryotes
29172	periphery	Dictyocaulus viviparus	Dictyocaulus viviparus	Eukaryotes
29313	periphery	Mycobacterium shimoidei	Mycobacterium shimoidei	Bacteria
29314	periphery	Mycolicibacter hiberniae	Mycolicibacter hiberniae	Bacteria
29320	core	Paenarthrobacter nicotinovorans	Paenarthrobacter nicotinovorans	Bacteria
29321	periphery	Corynebacterium otitidis	Corynebacterium otitidis	Bacteria
29332	periphery	Domibacillus aminovorans	Domibacillus aminovorans	Bacteria
29341	periphery	Clostridium argentinense	Clostridium argentinense	Bacteria
29343	periphery	Clostridium cellulosi	[Clostridium] cellulosi	Bacteria
29349	periphery	Clostridium thermoalcaliphilum	[Clostridium] thermoalcaliphilum	Bacteria
29354	periphery	Clostridium celerecrescens	[Clostridium] celerecrescens	Bacteria
29364	core	Clostridium polysaccharolyticum	[Clostridium] polysaccharolyticum	Bacteria
29367	periphery	Clostridium puniceum	Clostridium puniceum	Bacteria
